F,full_text,in_reply_to_screen_name,id_str,username,clean_text,"Labeling          (1: Negatif,                2: Netral,                   3: Positif)",Column 8
23-09-2024,Ketua Badan Tim Nasional (BTN) Sumardji mengabarkan dua calon pemain naturalisasi Timnas Indonesia Mees Hilgers dan Eliano Reijnders akan disumpah kewarganegaraan RI pada Senin (30/9) di Kedutaan Besar RI di Den Haag Belanda. https://t.co/kRRK4sPcqH,,1838065466109255762,nusabalicom,Ketua Badan Tim Nasional BTN Sumardji mengabarkan dua calon pemain naturalisasi Timnas Indonesia Mees Hilgers dan Eliano Reijnders akan disumpah kewarganegaraan RI pada Senin  di Kedutaan Besar RI di Den Haag Belanda,2,
23-09-2024,Hormat buat Jay Idzes yg memilih naturalisasi demi menjaga pertahanan timnas Indonesia padahal kesempatannya untuk membela tim belanda juga sangat terbuka.,,1838063436384940424,KWilham,Hormat buat Jay Idzes yg memilih naturalisasi demi menjaga pertahanan timnas Indonesia padahal kesempatannya untuk membela tim belanda juga sangat terbuka,2,
23-09-2024,naturalisasi sama aja kaya perusahaan china buka pabrik di indonesia sama-sama nguntungin... indonesia butuh investasi dari luar kan? nah timnas juga butuh pemain standar luar.. bedanya yg dinaturalisasi itu pemain luar yang ada darah indonesianya,,1838047842864111680,widiwidwic,naturalisasi sama aja kaya perusahaan china buka pabrik di indonesia samasama nguntungin indonesia butuh investasi dari luar kan nah timnas juga butuh pemain standar luar bedanya yg dinaturalisasi itu pemain luar yang ada darah indonesianya,1,
23-09-2024,Langganan Kasta Teratas Eropa Jens Raven Sebut Mees Hilgers dan Eliano Reijnders Sangat Cocok Buat Timnas Indonesia: Penyerang Timnas Indonesia U-20 Jens Raven mengomentari terkait adanya dua pemain naturalisasi terbaru yang akan bergabung di skuad https://t.co/RUuCMnQ9L9 https://t.co/9s3kKQEQ7k,,1838036748225683874,tvOneNews,Langganan Kasta Teratas Eropa Jens Raven Sebut Mees Hilgers dan Eliano Reijnders Sangat Cocok Buat Timnas Indonesia Penyerang Timnas Indonesia U Jens Raven mengomentari terkait adanya dua pemain naturalisasi terbaru yang akan bergabung di skuad,3,
23-09-2024,Masih Berharap Ole Romeny dan Mauro Zijlstra Jadi Pemain Naturalisasi Timnas Indonesia Berikutnya? Erick Thohir Beri Isyarat Penting Ini: Ketua Umum PSSI Erick Thohir menjawab soal pemain naturalisasi berikutnya untuk Timnas Indonesia ada nama baru? https://t.co/AwePDf4W8J https://t.co/6c1q2bK2dA,,1838006272484106462,tvOneNews,Masih Berharap Ole Romeny dan Mauro Zijlstra Jadi Pemain Naturalisasi Timnas Indonesia Berikutnya Erick Thohir Beri Isyarat Penting Ini Ketua Umum PSSI Erick Thohir menjawab soal pemain naturalisasi berikutnya untuk Timnas Indonesia ada nama baru,2,
23-09-2024,Udah gw bilang liga di Indonesia mah bubarin aja kalau klub dan suporter masih ga bisa mengatur dirinya sendiri. Pemain timnas cabut aja dari pemain2 keturunan yg main di luar negeri dan WNI yg main di luar negeri. Ntar jatoh ratusan korban baru ngutuk diri sendiri.,,1838359516574081113,madHink,Udah gw bilang liga di Indonesia mah bubarin aja kalau klub dan suporter masih ga bisa mengatur dirinya sendiri Pemain timnas cabut aja dari pemain keturunan yg main di luar negeri dan WNI yg main di luar negeri Ntar jatoh ratusan korban baru ngutuk diri sendiri,1,
23-09-2024,Heran banget lihat rakyat Indonesia saat ini. Pemain Timnas Sepakbola keturunan Kompeni Penjajah Belanda dielu-elukan.,,1838298556635189620,DarrenziusNabab,Heran banget lihat rakyat Indonesia saat ini Pemain Timnas Sepakbola keturunan Kompeni Penjajah Belanda dieluelukan,1,
23-09-2024,Bocoran 2 Pemain Keturunan Dinaturalisasi PSSI untuk Timnas U-20 Indonesia https://t.co/ortal19xxS via @tribunmedan,,1838297478879416584,tribunmedan,Bocoran  Pemain Keturunan Dinaturalisasi PSSI untuk Timnas U Indonesia  via,2,
23-09-2024,Tak Peduli Rayuan Manis KNVB Wonderkid Belanda-Sunda ini Membuka Pintu Bagi PSSI untuk Perkuat Timnas Indonesia: Dengan rancangan dari pelatih Shin Tae-yong hingga kini Timnas Indonesia masih terus mencari pemain keturunan Indonesia yang memiliki https://t.co/s2TPJj0p0y https://t.co/9iVe9Ctdjo,,1838172273460863349,tvOneNews,Tak Peduli Rayuan Manis KNVB Wonderkid BelandaSunda ini Membuka Pintu Bagi PSSI untuk Perkuat Timnas Indonesia Dengan rancangan dari pelatih Shin Taeyong hingga kini Timnas Indonesia masih terus mencari pemain keturunan Indonesia yang memiliki,2,
23-09-2024,Perwakilan KNVB (asosiasi sepak bola Belanda) di Indonesia beri kode pemain keturunan seharga Rp695 miliar Ian Maatsen bakal segera dinaturalisasi oleh PSSI. https://t.co/EMkaFnVber,,1838168413782622241,Bintanglapangn,Perwakilan KNVB asosiasi sepak bola Belanda di Indonesia beri kode pemain keturunan seharga Rp miliar Ian Maatsen bakal segera dinaturalisasi oleh PSSI,2,
23-09-2024,Ada momen spesial pada derbi Timnas Indonesia di Liga Belanda antara Almere City vs FC Twente. Pertemuan duo pemain keturunan Indonesia Thom Haye dan Mees Hilgers menjadi sorotannya. _ #VIVACOID #ThomHaye #MeesHilgers https://t.co/YNtQ5mB1i6,,1838155125862363488,VIVAcoid,Ada momen spesial pada derbi Timnas Indonesia di Liga Belanda antara Almere City vs FC Twente Pertemuan duo pemain keturunan Indonesia Thom Haye dan Mees Hilgers menjadi sorotannya  VIVACOID ThomHaye MeesHilgers,2,
23-09-2024,Pake database dari @setyadinhoFM biar pemain keturunan bisa diajak main utk timnas. Yg default blm lengkap soalnya update pemain ada deadlinenya.,,1838141630630768851,id_fm,Pake database dari  biar pemain keturunan bisa diajak main utk timnas Yg default blm lengkap soalnya update pemain ada deadlinenya,2,
23-09-2024,Dulu org2 yg banyak bacot Ttg natulisasi itu waktu Indonesia diBantai2 negara2 Asia lain pada diam aja ketika prestasi naik malah pansos cari muka nasionalismenya sedangkal itukah?pemain keturunan dibilang bangsa asing gile benar pelecehannya kewni diaspora,,1838122993568072159,JBuniman,Dulu org yg banyak bacot Ttg natulisasi itu waktu Indonesia diBantai negara Asia lain pada diam aja ketika prestasi naik malah pansos cari muka nasionalismenya sedangkal itukahpemain keturunan dibilang bangsa asing gile benar pelecehannya kewni diaspora,3,
23-09-2024,@panditfootball Salahkan sepak bola indonesia menggunakan pemain keturunan ?,panditfootball,1838119296322675177,Nero9545,Salahkan sepak bola indonesia menggunakan pemain keturunan,2,
23-09-2024,Sinar Pemain Keturunan Indonesia di Laga Milan Lawan Inter https://t.co/t62yBqNbwT,,1838063257279664617,IDNTimesSport,Sinar Pemain Keturunan Indonesia di Laga Milan Lawan Inter,2,
24-09-2024,Ketua Badan Tim Nasional (BTN) Sumardji mengabarkan bahwa dua calon pemain naturalisasi Timnas Indonesia Mees Hilgers dan Eliano Reijnders akan disumpah kewarganegaraan RI pada Senin (30/9/2024). https://t.co/oS9hxln6PP,,1838572923592073426,FootGoBro,Ketua Badan Tim Nasional BTN Sumardji mengabarkan bahwa dua calon pemain naturalisasi Timnas Indonesia Mees Hilgers dan Eliano Reijnders akan disumpah kewarganegaraan RI pada Senin,2,
24-09-2024,Indra Sjafri Berikan Jawaban Berkelas ketika Ditanya soal Pemain Naturalisasi di Timnas Indonesia U-20 buat Kualifikasi Piala Asia U-20 2025 https://t.co/swSm8wUFtR,,1838564061023535179,bolacomID,Indra Sjafri Berikan Jawaban Berkelas ketika Ditanya soal Pemain Naturalisasi di Timnas Indonesia U buat Kualifikasi Piala Asia U,2,
24-09-2024,@Budi_2232 Jd sy sepakat dgn PakBudi bhw komposisi timnas Indonesia di masa depan adalah 50% WNI &amp; 50% naturalisasi ini konsep yg benar,MbulGendhut,1838549146745344103,MbulGendhut,Jd sy sepakat dgn PakBudi bhw komposisi timnas Indonesia di masa depan adalah  WNI amp  naturalisasi ini konsep yg benar,1,
24-09-2024,@akuvbvb @dwhutahaean @TMidn_news @TimnasIndonesia Semua keturunan di timnas sama2 naturalisasi kecuali yg dual paspor sejak kecil. Keturunan itu bukan syarat naturalisasi secara Hukum Indonesia,akuvbvb,1838544167024357494,georgetambuan,Semua keturunan di timnas sama naturalisasi kecuali yg dual paspor sejak kecil Keturunan itu bukan syarat naturalisasi secara Hukum Indonesia,2,
24-09-2024,@TMidn_news @TimnasIndonesia Jelas2 harus naturalisasi lah. Indomenganut Ius Sanguinis. Cuma sce hukum FIFA eligible buat langsung main di Timnas. Perlunya membedakan Hukum Indonesia dan Hukum FIFA.,TMidn_news,1838543830791880796,georgetambuan,Jelas harus naturalisasi lah Indomenganut Ius Sanguinis Cuma sce hukum FIFA eligible buat langsung main di Timnas Perlunya membedakan Hukum Indonesia dan Hukum FIFA,3,
24-09-2024,Tim nasional Malaysia mengejutkan publik dengan kabar naturalisasi dari Mats Deijl Wan kuzain dan Ferdi Druijf. FAM selaku federasi kepanasan melihat Timnas Indonesia yang semakin diminati oleh pemain-pemain keturunannya. Namun rencana besar ini enggak berjalan sesuai dengan https://t.co/ED2IFXly5N,,1838538511445790911,tvOneNews,Tim nasional Malaysia mengejutkan publik dengan kabar naturalisasi dari Mats Deijl Wan kuzain dan Ferdi Druijf FAM selaku federasi kepanasan melihat Timnas Indonesia yang semakin diminati oleh pemainpemain keturunannya Namun rencana besar ini enggak berjalan sesuai dengan,2,
24-09-2024,@HumorJonTampan @ranokarno_ @pramonoanung Aturan pasti. Tapi jangan mixing antara olahraga dan geopolitik. Itulah yang tidak dicermati sehingga kehilangan suara dan kalah‼️ saran agar segera rangkul dan dukung timnas Indonesia Naturalisasi dan sepakbola Indonesia seperti yang dilakukan paslon sebelah,HumorJonTampan,1838533004068835348,KTheology46243,Aturan pasti Tapi jangan mixing antara olahraga dan geopolitik Itulah yang tidak dicermati sehingga kehilangan suara dan kalah saran agar segera rangkul dan dukung timnas Indonesia Naturalisasi dan sepakbola Indonesia seperti yang dilakukan paslon sebelah,2,
24-09-2024,Indra Sjafri Berikan Jawaban Berkelas ketika Ditanya soal Pemain Naturalisasi di Timnas Indonesia U-20 untuk Kualifikasi Piala Asia U-20 202 https://t.co/42DVuqVCaW,,1838517750681211239,bolacomID,Indra Sjafri Berikan Jawaban Berkelas ketika Ditanya soal Pemain Naturalisasi di Timnas Indonesia U untuk Kualifikasi Piala Asia U,2,
24-09-2024,@HumorJonTampan @ranokarno_ @pramonoanung Masalahnya Rano Karno itu mendukung naturalisasi PSSI tidak ⁉️? Karena rakyat Indonesia cinta timnas Indonesia naturalisasi mereka asli WNI dan berjasa berjuang untuk mengangkat prestasi dan peringkat sepakbola Indonesia di dunia‼️,HumorJonTampan,1838511740453294210,KTheology46243,Masalahnya Rano Karno itu mendukung naturalisasi PSSI tidak  Karena rakyat Indonesia cinta timnas Indonesia naturalisasi mereka asli WNI dan berjasa berjuang untuk mengangkat prestasi dan peringkat sepakbola Indonesia di dunia,2,
24-09-2024,@tvOneNews Makin kaya ragam talenta aja nih Timnas Indonesia dengan adanya pemain naturalisasi.,tvOneNews,1838495608870703168,chantalwalsh06,Makin kaya ragam talenta aja nih Timnas Indonesia dengan adanya pemain naturalisasi,2,
24-09-2024,PSSI Buka Suara Soal Pemain Naturalisasi Berikutnya usai Mees Hilgers dan Eliano Reijnders Selangkah Lagi Bela Timnas Indonesia Ada Bocoran Penting Ini: PSSI angkat bicara soal pemain keturunan yang akan dinaturalisasi berikutnya setelah Mees Hilgers https://t.co/3oI2ZW68mr https://t.co/xdxHUbxV4q,,1838489623288598954,tvOneNews,PSSI Buka Suara Soal Pemain Naturalisasi Berikutnya usai Mees Hilgers dan Eliano Reijnders Selangkah Lagi Bela Timnas Indonesia Ada Bocoran Penting Ini PSSI angkat bicara soal pemain keturunan yang akan dinaturalisasi berikutnya setelah Mees Hilgers,2,
24-09-2024,oh ya kak jangan lupa Tag semua orang. yang bilang sedih/mengkritik karena pemain Timnas Kita banyak Naturalisasi. saya juga menyayangkan terlalu banyak nya pemain naturalisasi tapi kalo LIGA nya aja kayak gini sepak bola indonesia mau nya gmn?,,1838449129535737874,RenalAri2012,oh ya kak jangan lupa Tag semua orang yang bilang sedihmengkritik karena pemain Timnas Kita banyak Naturalisasi saya juga menyayangkan terlalu banyak nya pemain naturalisasi tapi kalo LIGA nya aja kayak gini sepak bola indonesia mau nya gmn,1,
24-09-2024,Baruuuau jadi WAGUB DKI udah sok paling hebat gak punya otak si Rano ini klu pemain NATURALISASI itu turunan Indonesia bukaaan turunan ANJING .paham kau Rano goblok . Penghambat TIMNAS negri ini jangan di pilih https://t.co/b11eFQ1Gql,,1838432411945996733,buzerman18,Baruuuau jadi WAGUB DKI udah sok paling hebat gak punya otak si Rano ini klu pemain NATURALISASI itu turunan Indonesia bukaaan turunan ANJING paham kau Rano goblok  Penghambat TIMNAS negri ini jangan di pilih,3,
24-09-2024,Satu assist dari calon bek naturalisasi tim nasional Indonesia Mees Hilgers membawa FC Twente menang 5-0 atas tuan rumah Almere City yang diperkuat gelandang Timnas Indonesia Thom Haye di Liga Belanda Eredivisie. https://t.co/AsRK3qXfs5,,1838430531228475848,nusabalicom,Satu assist dari calon bek naturalisasi tim nasional Indonesia Mees Hilgers membawa FC Twente menang  atas tuan rumah Almere City yang diperkuat gelandang Timnas Indonesia Thom Haye di Liga Belanda Eredivisie,2,
24-09-2024,Timnas Indonesia akan segera diperkuat oleh dua pemain naturalisasi baru Eliano Reijnders dan Mees Hilgers. Kedua pemain keturunan Indonesia ini sedang berada di Tanah Air untuk menyelesaikan proses naturalisasi. #TimnasDay #TimnasDay #JakartaMenyala #lollynikitamirzani https://t.co/S0ESabaQS3,,1838417578089234535,mainbola_idn,Timnas Indonesia akan segera diperkuat oleh dua pemain naturalisasi baru Eliano Reijnders dan Mees Hilgers Kedua pemain keturunan Indonesia ini sedang berada di Tanah Air untuk menyelesaikan proses naturalisasi TimnasDay TimnasDay JakartaMenyala lollynikitamirzani,2,
24-09-2024,Dikritik Rocky Gerung Begini Respons Menohok Pemain Naturalisasi Timnas Indonesia https://t.co/fl2O7Nuq6n,,1838410668107809027,VIVAbola,Dikritik Rocky Gerung Begini Respons Menohok Pemain Naturalisasi Timnas Indonesia,2,
24-09-2024,@mrwhitecry Sama banyak kepala lu peyang. Indonesia bukan pemain naturalisasi tapi pemain keturunan/warisan/kacukan. Beda dg Malaysia pemain dr negara antah barantah pun boleh masuk tim nasional. Itu punn tak lolos grup piala Asia.,mrwhitecry,1838721607357083784,yulianto_fredi,Sama banyak kepala lu peyang Indonesia bukan pemain naturalisasi tapi pemain keturunanwarisankacukan Beda dg Malaysia pemain dr negara antah barantah pun boleh masuk tim nasional Itu punn tak lolos grup piala Asia,2,
24-09-2024,4 Pemain Keturunan Selain Jens Raven di Timnas Indonesia U20 Bertarung di Kualifikasi Piala Asia https://t.co/HMwvDNMChc via @tribunmedan,,1838675230006632553,tribunmedan,Pemain Keturunan Selain Jens Raven di Timnas Indonesia U Bertarung di Kualifikasi Piala Asia  via,2,
24-09-2024,@mrshubnerr Lihat betapa bangganya dia menyanyikan lagu indonesia raya di sana gini kok masih ada yg meragukan loyalitas pemain keturunan,nothubner,1838619013171286117,ulartanggaaaa,Lihat betapa bangganya dia menyanyikan lagu indonesia raya di sana gini kok masih ada yg meragukan loyalitas pemain keturunan,3,
24-09-2024,Dengan adanya video ini sekaligus dapat membungkam yang katanya pengamat timnas Indonesia tentang pemain keturunan. Sangking bangganya sama Indonesia Justin Hubner saja sampe menyanyikan Indonesia Raya di Camp tranningnya Wolverhampton loh https://t.co/bhSfYPCWg7,,1838605956248408410,tebelams,Dengan adanya video ini sekaligus dapat membungkam yang katanya pengamat timnas Indonesia tentang pemain keturunan Sangking bangganya sama Indonesia Justin Hubner saja sampe menyanyikan Indonesia Raya di Camp tranningnya Wolverhampton loh,2,
24-09-2024,Pemain Keturunan Pantau Polemik Naturalisasi Timnas Indonesia https://t.co/Ffkh8Ay3z3,,1838576514058850736,IDNTimesSport,Pemain Keturunan Pantau Polemik Naturalisasi Timnas Indonesia,2,
24-09-2024,@dwhutahaean @TMidn_news @TimnasIndonesia Sementara Hilgers Reijnders Verdonk dan Pattynama sesuai dengan No. 2 karena salah satu dari orang tuanya lahir di Indonesia. Lantas bagaimana dengan kacamata UU Kewarganegaraan? Tentu jika dilihat dari garis keturunan seluruh pemain ini tidak eligible untuk Indonesia,txtdariburu,1838564812118438326,txtdariburu,Sementara Hilgers Reijnders Verdonk dan Pattynama sesuai dengan No  karena salah satu dari orang tuanya lahir di Indonesia Lantas bagaimana dengan kacamata UU Kewarganegaraan Tentu jika dilihat dari garis keturunan seluruh pemain ini tidak eligible untuk Indonesia,1,
24-09-2024,PSSI Sebut Butuh Yakinkan Pelatih Rekrut Calon Pemain Keturunan Timnas Putri Indonesia Ini https://t.co/eEq1SVZ9L4,,1838562923268166073,VIVAbola,PSSI Sebut Butuh Yakinkan Pelatih Rekrut Calon Pemain Keturunan Timnas Putri Indonesia Ini,2,
24-09-2024,Mendapatkan dua pemain keturunan yang oke. Bukan oke aja tapi terlalu bagus untuk Timnas Indonesia. Leroy Resodihardjo yang bermain di kasta kedua Liga Belanda dan Tom Hiariej yang bermain di Liga Belanda (Eredevise). Goks. https://t.co/72FiIpxBnA,dandwifajar_,1838535483468714014,dandwifajar_,Mendapatkan dua pemain keturunan yang oke Bukan oke aja tapi terlalu bagus untuk Timnas Indonesia Leroy Resodihardjo yang bermain di kasta kedua Liga Belanda dan Tom Hiariej yang bermain di Liga Belanda Eredevise Goks,2,
24-09-2024,Komposisi Tim Peserta Kualifikasi Piala Asia U-20 2025: Indonesia Diperkuat 4 Pemain Keturunan Maladewa Malah Banyak Pelajar https://t.co/Z68ddsqYZC,,1838522908861436317,ntvnewsid,Komposisi Tim Peserta Kualifikasi Piala Asia U  Indonesia Diperkuat  Pemain Keturunan Maladewa Malah Banyak Pelajar,2,
24-09-2024,Demi Kalahkan Timnas Indonesia Pelatih Timor Leste Panggil Pemain Keturunan Australia di Kualifikasi Piala Asia U-20: Bakal jadi lawan Timnas Indonesia di babak Kualifikasi Piala Asia U-20 pelatih Timor Leste resmi panggil pemain keturunan Australia. https://t.co/7Z6J0zp0sz https://t.co/EnfvgtLflj,,1838520108802805786,tvOneNews,Demi Kalahkan Timnas Indonesia Pelatih Timor Leste Panggil Pemain Keturunan Australia di Kualifikasi Piala Asia U Bakal jadi lawan Timnas Indonesia di babak Kualifikasi Piala Asia U pelatih Timor Leste resmi panggil pemain keturunan Australia,2,
24-09-2024,Timnas Indonesia U-20 Tak Perlu Gusar! Pelatih Timor Leste Blak-blakan Sebut Pemain Keturunan Hanya Titipan: Timor Leste U-20 tergabung dalam Grup F Kualifikasi Piala Asia U-20 2025 bersama Yaman Maladewa dan tuan rumah Timnas Indonesia. https://t.co/GOEhjoX5mz https://t.co/Mu9EFNlXzQ,,1838489639755354377,tvOneNews,Timnas Indonesia U Tak Perlu Gusar Pelatih Timor Leste Blakblakan Sebut Pemain Keturunan Hanya Titipan Timor Leste U tergabung dalam Grup F Kualifikasi Piala Asia U  bersama Yaman Maladewa dan tuan rumah Timnas Indonesia,2,
24-09-2024,Gagal Total Tiru Strategi Timnas Indonesia Malaysia Malah 'Sibuk' Ditolak Pemain Keturunan yang Justru Lebih Pilih...: Tim nasional Malaysia gagal total meniru strategi Timnas Indonesia mendatangkan pemain keturunan namun malah ditolak karena mereka https://t.co/QKvlnxvq7h https://t.co/EEJj2yDWWz,,1838443905794347159,tvOneNews,Gagal Total Tiru Strategi Timnas Indonesia Malaysia Malah Sibuk Ditolak Pemain Keturunan yang Justru Lebih Pilih Tim nasional Malaysia gagal total meniru strategi Timnas Indonesia mendatangkan pemain keturunan namun malah ditolak karena mereka,2,
